angular_frequency_log_x,cycles_across_observed_span,mean_actual_power,mean_wheel_null_power,actual_to_null_power
7.391686376555138,5.0938083053376335,1.1000494471284958,1.200805436850716,0.9160929933941113
7.431290205707332,5.121100360706551,1.1001669535502976,1.196795407637845,0.9192606744052717
7.470894034859525,5.148392416075469,1.1002771954240853,1.1932190185371656,0.922108329091986
7.510497864011719,5.175684471444386,1.1003777978999296,1.1900903446901379,0.9246170282865654
7.550101693163913,5.202976526813304,1.1004666464315789,1.1874217319427867,0.9267698382368855
7.589705522316106,5.230268582182221,1.1005419105679095,1.1852237349137515,0.9285520346485431
7.6293093514683,5.25756063755114,1.1006020643576038,1.1835050636444415,0.929951293126242
7.6689131806204935,5.284852692920056,1.1006459032303941,1.1822725392989697,0.930957851632944
7.708517009772687,5.312144748288974,1.1006725572429932,1.18153105930132,0.931564641130855
7.748120838924881,5.339436803657891,1.1006815006026602,1.1812835722140762,0.9317673812560148
